Name;Dosage;Forme;Presentation;Price;Remboursement;DCI;Type;Prescription;Image
ALZOR 3M;2,00%;Collyre;FL/5 ml;19.39;16.482;DORZOLAMIDE;Autres;Oui;https://www.unimed.com.tn/wp-content/uploads/2014/07/ALZOR_2__4daee9b9d21441-300x300.jpg
AMANTEX;100 mg;Gelules;B/50;20.69;17.552;AMANTADINE;Antiviraux;Oui;https://www.actpharma-sa.com/wp-content/uploads/2020/09/Amantex-1.jpg
AMAREL;1 mg;Comprimes;B/30;6.47;3.57;GLIMEPIRIDE;Antidiab�tiques;Oui;https://mboapharma.cm/wp-content/uploads/2025/03/amarel-1-mg-comprime.webp
AMAREL;2 mg;Comprimes;B/30;10.62;5.916;GLIMEPIRIDE;Antidiab�tiques;Oui;https://www.pharmaguinee.com/26-large_default/amarel-2mg-comprime.jpg
AMAREL;3 mg;Comprimes;B/30;12.355;7.115;GLIMEPIRIDE;Antidiab�tiques;Oui;https://mboapharma.cm/wp-content/uploads/2025/03/Interbusinesschamber-AMAREL-CO-3MG-B30-COMP.jpg
AMAREL;4 mg;Comprimes;B/30;14.75;8.288;GLIMEPIRIDE;Antidiab�tiques;Oui;https://www.pharmaguinee.com/28-medium_default/amarel-4mg-comprime.jpg
AMAREL;6 mg;Comprimes;B/30;27.85;9.18;GLIMEPIRIDE;Antidiab�tiques;Oui;https://www.pharmaguinee.com/28-medium_default/amarel-4mg-comprime.jpg
AMIOCARD;200 mg;Comprimes secables;B/30;7.715;6.553;AMIODARONE;Autres;Oui;https://5.imimg.com/data5/SELLER/Default/2025/12/567418061/US/UY/SD/240043199/amiocard-200-1-500x500.jpg
AMIPRIDE 200;200 mg;Comprimes secables;B/30;34.765;27.948;AMISULPRIDE;Antipsychotiques;Oui;https://cdn2.arogga.com/eyJidWNrZXQiOiJhcm9nZ2EiLCJrZXkiOiJQcm9kdWN0LXBfaW1hZ2VzXC8zNTk5OFwvMzU5OTgtQW1pcHJpZGUtMjAwLWNvcHktcDcwN2p0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjEwMDAsImhlaWdodCI6MTAwMCwiZml0Ijoib3V0c2lkZSJ9LCJvdmVybGF5V2l0aCI6eyJidWNrZXQiOiJhcm9nZ2EiLCJrZXkiOiJtaXNjXC93bS5wbmciLCJhbHBoYSI6OTB9fX0=
AMLODEP;5 mg;Comprimes;B/30;12.89;7.14;AMLODIPINE;Antihypertenseurs;Oui;https://d1s24u4ln0wd0i.cloudfront.net/602_1
AMLODIS;10 mg;Comprimes;B/30;21.9;9.996;AMLODIPINE;Antihypertenseurs;Oui;https://mboapharma.cm/wp-content/uploads/2025/07/8e45e5a5f752977b6e922a1dbd4cb014.jpg
AMLODIS;5 mg;Comprimes;B/30;15.785;7.14;AMLODIPINE;Antihypertenseurs;Oui;https://is.r1c.co/img/p/031209_amlodis-5mg.jpg
AMLOR;10 mg;Gelules;B/30;24.905;9.996;AMLODIPINE;Antihypertenseurs;Oui;https://www.pharmacieyassine.com/attachments/shop_images/amlor-10-mg-gelule.png
AMLOR;5 mg;Comprimes;B/15;12.74;3.57;AMLODIPINE;Antihypertenseurs;Oui;https://www.pharmaguinee.com/39-large_default/amlor-5mg-comprime.jpg
AMLOR;5 mg;Comprimes;B/30;26.05;7.14;AMLODIPINE;Antihypertenseurs;Oui;https://www.pharmaguinee.com/39-large_default/amlor-5mg-comprime.jpg
AMLOR;5 mg;Comprimes;B/60;18.46;14.28;AMLODIPINE;Antihypertenseurs;Oui;https://www.pharmaguinee.com/39-large_default/amlor-5mg-comprime.jpg
AMLOR;5 mg;Comprimes;B/90;25.8;21.42;AMLODIPINE;Antihypertenseurs;Oui;https://www.pharmaguinee.com/39-large_default/amlor-5mg-comprime.jpg
AMLOTENS;10 mg;Gelules;B/30;12.865;9.996;AMLODIPINE;Antihypertenseurs;Oui;http://quimfabolivia.com/images/amlotens_10.jpg
AMLOTENS;5 mg;Gelules;B/30;8.74;7.14;AMLODIPINE;Antihypertenseurs;Oui;http://www.pacificpharm.com.hk/image.php?height=300&width=300&bg=fff&file=images/product/324_1.jpg
AMLOVAR;5 mg/80 mg;Comprimes pellicules;B/30;44.19;28.356;AMLODIPINE + VALSARTAN;Antihypertenseurs;Oui;https://images.coopvitality.ch/product-images/amlodipine-valsartan-sandoz-cpr-pell-5mg-80mg-28-pce-gallery-1-001E3M.jpg
AMLOVAR;5 mg/80 mg;Comprimes pellicules;B/90;100.08;85.068;AMLODIPINE + VALSARTAN;Antihypertenseurs;Oui;https://images.coopvitality.ch/product-images/amlodipine-valsartan-sandoz-cpr-pell-5mg-80mg-28-pce-gallery-1-001E3M.jpg
AMOCLAN;1 g/125 mg;Poudre pour suspension orale;B/12;18.375;11.914;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://vinmec-prod.s3.amazonaws.com/images/20220522_112121_044528_Amoclan.max-1800x1800.jpg
AMOCLAN;1 g/125 mg;Poudre pour suspension orale;B/12 sachets;15.005;11.914;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://vinmec-prod.s3.amazonaws.com/images/20220522_112121_044528_Amoclan.max-1800x1800.jpg
AMOCLAN;1 g/125 mg;Poudre pour suspension orale;B/21;24.595;20.849;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://vinmec-prod.s3.amazonaws.com/images/20220522_112121_044528_Amoclan.max-1800x1800.jpg
AMOCLAN;1 g/125 mg;Poudre pour suspension orale;B/24 sachets;28.035;23.827;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://vinmec-prod.s3.amazonaws.com/images/20220522_112121_044528_Amoclan.max-1800x1800.jpg
AMOCLAN;1 g/200 mg;Pdre p.prep.injectable;B/1 FL;7.17;6.095;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;http://kuludonline.com/cdn/shop/files/66069_884a028e-4dbf-4f68-9c9c-5995e94508d8.jpg?v=1736342036
AMOCLAN;100 mg/12,5 mg/ml;Poudre pour suspension orale;FL/30 ml + Ser doseuse;6.155;3.723;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://medicarcp.com/website/images/Products_flat/1130.jpg
AMOCLAN;100 mg/12,5 mg/ml;Poudre pour suspension orale;FL/30 ml + pipette doseuse;7.35;3.723;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://medicarcp.com/website/images/Products_flat/1130.jpg
AMOCLAN;100 mg/12,5 mg/ml;Poudre pour suspension orale;FL/60 ml + Ser doseuse;8.79;7.446;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://medicarcp.com/website/images/Products_flat/1130.jpg
AMOCLAN;100 mg/12,5 mg/ml;Poudre pour suspension orale;FL/60 ml + pipette doseuse;10.795;7.446;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://medicarcp.com/website/images/Products_flat/1130.jpg
AMOCLAN;100 mg/12,5 mg/ml;Sirop;FL/30 ml;5.94;3.723;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://www.vinmec.com/static/uploads/20220522_112121_044528_Amoclan_max_1800x1800_jpg_a4145728f7.jpg
AMOCLAN;100 mg/12,5 mg/ml;Sirop;FL/60 ml;8.875;7.446;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://www.vinmec.com/static/uploads/20220522_112121_044528_Amoclan_max_1800x1800_jpg_a4145728f7.jpg
AMOCLAN;250 mg;Poudre pour suspension orale;FL/60 ml + Ser doseuse;9.548;8.109;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://www.pharmagroupe.be/resize/600x600/media/finish/img/normal/73/2622314-amoclane-eg-250mg-62-5mg-5ml-susp-buvable-100ml.jpg
AMOCLAN;500 mg/50 mg;Pdre p.prep.injectable;B/1 FL;3.7;3.145;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://pharmnet-dz.com/img/medics/340.png
AMOCLAN;500 mg/62,5 mg;Comprimes pellicules;B/12;9.815;6.222;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://mboapharma.cm/wp-content/uploads/2025/07/AMOCLAN-625MG-TAB-15S-1000x1000-1.jpg
AMOCLAN;500 mg/62,5 mg;Comprimes pellicules;B/16;10.0;8.296;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://mboapharma.cm/wp-content/uploads/2025/07/AMOCLAN-625MG-TAB-15S-1000x1000-1.jpg
AMOCLAN;500 mg/62,5 mg;Comprimes pellicules;B/24;14.75;12.444;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://mboapharma.cm/wp-content/uploads/2025/07/AMOCLAN-625MG-TAB-15S-1000x1000-1.jpg
AMOCLAN;500 mg/62,5 mg;Comprimes pellicules;B/48;29.3;24.888;AMOXICILLINE+ACIDE CLAVULANIQUE;Antibiotiques;Oui;https://mboapharma.cm/wp-content/uploads/2025/07/AMOCLAN-625MG-TAB-15S-1000x1000-1.jpg
AMOXAL;1 g;Comprimes dispersibles;B/14;10.86;5.652;AMOXICILLINE;Antibiotiques;Oui;https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhQBBQBalVZ1md-PD0ChzAunBEPf3DyfRk-U_hbz77KlL8kqOR-8xVb-HUOxd5lAsMu_MDO8dBcS_m_WtnhhSRXWWq2jfF0fv9JdVxRKznK6iNq1pOEg3w7cAOETUCEsjhOBpAQIp5VcYHmEvpPFmq8aBC1DYHqD0xrMDGZ-HTr6BVz9nJ6eNHPWooMIA/w258-h400/20230328_112944.jpg
AMPICIL;1 g;Pdre p.prep.injectable;B/1 FL + solv/5 ml;2.4;2.04;AMPICILLINE;Antibiotiques;Oui;https://5.imimg.com/data5/SELLER/Default/2025/2/485626790/GR/YH/CN/7034457/ampicillin-1gm-injection-500x500.jpg
AMPICIL IM IV;0,5 g;Pdre p.prep.injectable;B/1 FL + solv/5 ml;1.41;1.199;AMPICILLINE;Antibiotiques;Oui;https://www.unimed.com.tn/wp-content/uploads/2021/03/Ampicil-05g-IM-Etui-V5-300x300.jpg
AMUCHINA 5%;5,00%;Solution externe;FL/1000 ml;7.805;2.8;HYPOCHLORITE DE SODIUM;Autres;Non;https://patient.pharmadream.io/drugs/157-origin.png
AMUCHINA 5%;5,00%;Solution externe;FL/250 ml;3.375;0.7;HYPOCHLORITE DE SODIUM;Autres;Non;https://patient.pharmadream.io/drugs/157-origin.png
AMUCHINA 5%;5,00%;Solution externe;FL/500 ml;4.1;1.4;HYPOCHLORITE DE SODIUM;Autres;Non;https://patient.pharmadream.io/drugs/157-origin.png
AMUSTIL;0,50%;Creme dermique;T/30 g;4.02;1.608;IRGASAN;Autres;Oui;https://www.med.tn/uploads/pharmaceutical/9e3b82e67c8925c38a6a58d228b172b2.jpg
AMUSTIL;0,50%;Creme dermique;T/70 g;10.635;3.752;IRGASAN;Autres;Oui;https://www.med.tn/uploads/pharmaceutical/9e3b82e67c8925c38a6a58d228b172b2.jpg
AMYTRIL 10;10 mg;Comprimes pellicules;B/100;5.47;4.59;AMITRIPTYLINE;Antid�presseurs;Oui;https://laboratoirespharmacare.tn/wp-content/uploads/2024/09/Amytril-10-mg-B-100.png
AMYTRIL 10;10 mg;Comprimes pellicules;B/40;3.2;1.836;AMITRIPTYLINE;Antid�presseurs;Oui;https://laboratoirespharmacare.tn/wp-content/uploads/2024/09/Amytril-10-mg-B-100.png
AMYTRIL 25;25 mg;Comprimes pellicules;B/100;6.755;5.695;AMITRIPTYLINE;Antid�presseurs;Oui;https://laboratoirespharmacare.tn/wp-content/uploads/2024/09/Amytril-25-mg-B-100.png
AMYTRIL 25;25 mg;Comprimes pellicules;B/40;4.285;2.278;AMITRIPTYLINE;Antid�presseurs;Oui;https://laboratoirespharmacare.tn/wp-content/uploads/2024/09/Amytril-25-mg-B-100.png
ANAFRANIL;10 mg;Comprimes enrobes;B/60;7.385;6.273;CLOMIPRAMINE;Antid�presseurs;Oui;https://cdn.shop-apotheke.com/images/D02/410/469/D02410469-p15.jpg
ANAFRANIL;25 mg;Comprimes;B/50;6.702;5.695;CLOMIPRAMINE;Antid�presseurs;Oui;https://images.sunstore.ch/product-images/anafranil-compresse-rivestite-25-mg-30-pezzi-main-0025T2.jpg
ANAFRANIL;25 mg;Comprimes enrobes;B/50;9.185;5.695;CLOMIPRAMINE;Antid�presseurs;Oui;https://images.sunstore.ch/product-images/anafranil-compresse-rivestite-25-mg-30-pezzi-main-0025T2.jpg
ANAFRANIL;25 mg;Solution injectable;B/5/2 ml;4.228;3.591;CLOMIPRAMINE;Antid�presseurs;Oui;https://mboapharma.cm/wp-content/uploads/2025/07/anafranil-25-mg-2-ml-solution-injectable-600x450.webp
ANAFRANIL 75 MG;75 mg;Comprimes pellicules secables;B/20;15.355;13.039;CLOMIPRAMINE;Antid�presseurs;Oui;https://static.salcobrandonline.cl/spree/products/153514/large/298188.jpg?1754603264
ANALGAN;500 mg;Comprimes;B/20;2.3;0.85;PARACETAMOL;Analg�siques (antidouleurs);Non;https://cpimg.tistatic.com/08065304/b/4/Analgin-500mg-Comprimes-Tablets.jpg
ANALGAN CODEINE;300 mg/25 mg;Comprimes;B/16;2.745;2.326;CODEINE+PARACETAMOL;Analg�siques (antidouleurs);Oui;https://images.fineartamerica.com/images/artworkimages/mediumlarge/2/codeine-pill-bottle-wladimir-bulgarscience-photo-library.jpg
ANALGAN EXTRA;500 mg/65 mg;Comprimes secables;B/16;2.23;1.782;PARACETAMOL+CAFEINE;Analg�siques (antidouleurs);Non;https://pharmaciemoudonnoise.ch/shop/244-thickbox_default/upsa-dafalgan-extra-cpr-pell-50065-mg-10-pce.jpg
ANASPASM-ORO;80 mg;Comprimes orodispersibles;B/10;3.8;0.984;PHLOROGLUCINOL;Antispasmodiques;Non;https://www.farmacieravenna.com/50326-large_default/spasmex-20-compresse-80mg-80mg.jpg
ANASPASM-ORO;80 mg;Comprimes orodispersibles;B/20;5.86;1.968;PHLOROGLUCINOL;Antispasmodiques;Non;https://www.farmacieravenna.com/50326-large_default/spasmex-20-compresse-80mg-80mg.jpg
ANDROCUR;50 mg;Comprimes secables;B/20;29.095;29.08;CYPROTERONE;Hormones;Oui;https://medsmex.com.mx/store/images/androcur_50_mg_20_tabs.png
ANDROTARDYL;250 mg;Solution injectable;B/1/1 ml;13.341;11.34;TESTOSTERONE;Hormones;Oui;https://mboapharma.cm/wp-content/uploads/2025/07/Androtardyl-250mg.png
ANGIOTEC;20 mg;Comprimes secables;B/30;17.525;11.526;ENALAPRIL;Antihypertenseurs;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/Angiotec-20-30-600x464.png
ANGIOTEC;5 mg;Comprimes secables;B/30;7.6;4.437;ENALAPRIL;Antihypertenseurs;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/Angiotec-5-30-600x464.png
ANGIOZIDE;20 mg/12,5 mg;Comprimes secables;B/30;17.83;15.147;ENALAPRIL + HYDROCHLOROTHIAZIDE;Antihypertenseurs;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/ANGIOZIDE-600x464.png
ANGORAL;2 mg;Comprimes secables;B/30;4.805;3.392;MOLSIDOMINE;Antihypertenseurs;Oui;https://pharmaghreb.com/wp-content/uploads/2025/10/Etui-ANGORAL-4-MG-1024x1024.jpg
ANGORAL;4 mg;Comprimes secables;B/30;9.785;6.503;MOLSIDOMINE;Antihypertenseurs;Oui;https://pharmaghreb.com/wp-content/uploads/2025/10/Etui-ANGORAL-4-MG-1024x1024.jpg
ANSEMID;20 mg/2 ml;Solution injectable;B/2/2 ml;1.44;1.068;FUROSEMIDE;Diur�tiques;Oui;https://www.lavoisier.com/wp-content/uploads/2021/11/furosemide-ampoule-verre-lavoisier-400x400.jpg
ANSEMID;20 mg/2 ml;Solution injectable;B/5/2 ml;3.14;2.669;FUROSEMIDE;Diur�tiques;Oui;https://www.lavoisier.com/wp-content/uploads/2021/11/furosemide-ampoule-verre-lavoisier-400x400.jpg
ANSEMID;40 mg;Comprimes secables;B/30;2.93;2.474;FUROSEMIDE;Diur�tiques;Oui;https://pillintrip.com/uploads/medicines/ansemid/Ansemid_EN.png
ANSEMID;40 mg;Comprimes secables;B/40;4.94;3.298;FUROSEMIDE;Diur�tiques;Oui;https://pillintrip.com/uploads/medicines/ansemid/Ansemid_EN.png
ANSEMID;500 mg;Comprimes secables;B/36;35.24;29.927;FUROSEMIDE;Diur�tiques;Oui;https://pillintrip.com/uploads/medicines/ansemid/Ansemid_EN.png
ANTADINE;100 mg;Comprimes pellicules;B/20;5.11;3.57;FLURBIPROFENE;Anti-inflammatoires;Oui;https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhdE50B3Ar-SAvfKK4uWJ_s6FjJwmgx5n00dXiBSq17NHEYlmcDqPMBIFIlIXIogfDOFqwB_OxEOX89pOa2Ke4Lkl1NjFGgfARSzgMWwgD5aPRDDEpfdkqHla56WF1bczR-twrlg2QJxiyErlt2Yby-huvZnugYJPZcK1TsVkMVreE1afeieYdvOZWEAA/s225/download.jpg
ANTAFEN;100 mg;Comprimes pellicules;B/15;6.575;2.678;FLURBIPROFENE;Anti-inflammatoires;Oui;https://www.gynecologue-tunis.com/wp-content/uploads/2025/04/Antafen-1-scaled.jpg
ANTILIP;200 mg;Gelules;B/30;15.955;9.461;FENOFIBRATE;Autres;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/ANTILIP-300x300.png
ANTIOMAL 250;250 mg;Comprimes pellicules;B/30;18.04;5.661;LEVETIRACETAM;Anticonvulsivants;Oui;http://www.gulf-interglobal.com/images/products/3DEtuiAntiomal250AREN.png
ANTIOMAL 250;250 mg;Comprimes pellicules;B/60;35.84;11.322;LEVETIRACETAM;Anticonvulsivants;Oui;http://www.gulf-interglobal.com/images/products/3DEtuiAntiomal250AREN.png
ANTIOMAL 500;500 mg;Comprimes pellicules;B/30;29.84;8.39;LEVETIRACETAM;Anticonvulsivants;Oui;http://www.gulf-interglobal.com/images/products/3DEtuiAntiomal500ANAR.png
ANTIOMAL 500;500 mg;Comprimes pellicules;B/60;43.74;16.779;LEVETIRACETAM;Anticonvulsivants;Oui;http://www.gulf-interglobal.com/images/products/3DEtuiAntiomal500ANAR.png
ANTISPASM;80 mg;Comprimes orodispersibles;B/10;4.99;0.984;PHLOROGLUCINOL;Antispasmodiques;Non;https://www.pharmashopi.com/media/catalog/product/cache/8b0cdd6e53d02a9efb92ef020a4a0487/s/p/spasfon-1373461994-1.jpg
ANTISPASM;80 mg;Comprimes orodispersibles;B/20;6.415;1.968;PHLOROGLUCINOL;Antispasmodiques;Non;https://www.pharmashopi.com/media/catalog/product/cache/8b0cdd6e53d02a9efb92ef020a4a0487/s/p/spasfon-1373461994-1.jpg
ANTISPASM;80 mg;Comprimes orodispersibles;B/30;8.515;2.952;PHLOROGLUCINOL;Antispasmodiques;Non;https://www.pharmashopi.com/media/catalog/product/cache/8b0cdd6e53d02a9efb92ef020a4a0487/s/p/spasfon-1373461994-1.jpg
ANTIVIR;200 mg;Comprimes;FL/30;30.81;26.188;ACICLOVIR;Antiviraux;Oui;https://mboapharma.cm/wp-content/uploads/2025/03/Pack-Alvir-cp-detoure-min-1024x678-1.png
ANTIVIR;200 mg/5 ml;Suspension buvable;FL/125 ml;17.605;14.875;ACICLOVIR;Antiviraux;Oui;https://cdn.shop-apotheke.com/images/756x0/D04/749/858/D04749858-p12.jpg
ANTIVIR;5,00%;Creme dermique;T/5 g;6.135;2.454;ACICLOVIR;Antiviraux;Oui;https://www.domzdrowia.pl/content/product/328x328/id28602_1258113776_328x328.png
ANTIVIR;8,00%;Suspension buvable;FL/125 ml;51.19;14.875;ACICLOVIR;Antiviraux;Oui;https://a.allegroimg.com/original/11f8f9/b4e1192c4452bd1536fd62a05b5f/Antivir-Max-krople-ziolowe-100-ml-Pau-D-arco-piwonia-akacja
ANXETIN;20 mg;Gelules;B/30;24.675;20.961;FLUOXETINE;Antid�presseurs;Oui;https://cdn.altibbi.com/cdn/cache/large/image/2022/07/13/c002c0b7cdc00b26e79330e3ce1e6dc3.webp
ANXIOMYL;6 mg;Comprimes secables;T/30;6.89;1.344;BROMAZEPAM;Anxiolytiques (calmants);Oui;https://www.med.tn/uploads/pharmaceutical/75e801fd2259a44448ad36a287eaf407.jpg
APIDRA SOLOSTAR;100 UI/ml;Solution injectable;B/5 stylo pr�r/3 ml;88.469;88.465;INSULINE ANALOGUE:GLULISINE;Antidiab�tiques;Oui;https://epharma.com.bd/storage/app/public/5wAxACVtxuCvoOBXJpONvBSJChgdJnocCiHI20tS.jpg
APRANAX;500 mg;Suppositoires;B/12;6.34;5.386;NAPROXENE;Anti-inflammatoires;Oui;https://www.med.tn/uploads/pharmaceutical/2434ff2d98586f74b7b6c60c6f66d9d0.jpg
APRANAX 275;275 mg;Comprimes enrobes;B/30;9.175;5.508;NAPROXENE;Anti-inflammatoires;Oui;https://www.med.tn/uploads/pharmaceutical/426462ecbed46ee29a62da1e95f259bb.jpg
APRANAX 275;275 mg;Comprimes pellicules;B/10;4.07;1.836;NAPROXENE;Anti-inflammatoires;Oui;https://www.med.tn/uploads/pharmaceutical/426462ecbed46ee29a62da1e95f259bb.jpg
APRANAX 550;550 mg;Comprimes enrobes secables;B/16;11.25;6.161;NAPROXENE;Anti-inflammatoires;Oui;https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjVzxTFw74hSIhji2XZu-lAYgbEB-R2QWU47vTdPAlzdcU6DFw_voZCXOuz8uSWOJf-bn-bGX_7vNDNHnIhEXkkq9Ku3Bjzb9GWI5q0YManxqawhXAK4ny5QJXWloVf_vGjalBrXZEeYEoow_4_ZFYpVao8FJnaEmM_CGMI1734GXeLuNySuNuFkZaBXg/w1200-h630-p-k-no-nu/c3b351eb39480ae940dc6ad6919a9307.jpg
APRANAX 550;550 mg;Comprimes enrobes secables;B/8;6.39;3.08;NAPROXENE;Anti-inflammatoires;Oui;https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjVzxTFw74hSIhji2XZu-lAYgbEB-R2QWU47vTdPAlzdcU6DFw_voZCXOuz8uSWOJf-bn-bGX_7vNDNHnIhEXkkq9Ku3Bjzb9GWI5q0YManxqawhXAK4ny5QJXWloVf_vGjalBrXZEeYEoow_4_ZFYpVao8FJnaEmM_CGMI1734GXeLuNySuNuFkZaBXg/w1200-h630-p-k-no-nu/c3b351eb39480ae940dc6ad6919a9307.jpg
APROFORT;150 mg/5 mg;Comprimes pellicules;B/30;33.725;26.546;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://pharmex.ly/wp-content/uploads/2020/12/asawfafas.png
APROFORT;150 mg/5 mg;Comprimes pellicules;B/90;94.14;79.636;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://pharmex.ly/wp-content/uploads/2020/12/asawfafas.png
APROFORT;300 mg/10 mg;Comprimes pellicules;B/30;45.32;33.762;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://www.teriak.com/Fr/image_resize.php?img=upload%2F1603878821.png
APROFORT;300 mg/10 mg;Comprimes pellicules;B/90;122.385;101.286;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://www.teriak.com/Fr/image_resize.php?img=upload%2F1603878821.png
APROFORT;300 mg/5 mg;Comprimes pellicules;B/30;44.05;33.685;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://www.teriak.com/En/image_resize.php?img=upload%2F1583493236.png
APROFORT;300 mg/5 mg;Comprimes pellicules;B/90;122.575;101.056;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://www.teriak.com/En/image_resize.php?img=upload%2F1583493236.png
APROVASC;150 mg/5 mg;Comprimes pellicules;B/30;50.715;26.546;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://cdn.shopify.com/s/files/1/0024/6058/1940/products/aprovasc-150-mg-5-mg-x-28-comprimidos-sanofi-733158_1024x1024.jpg?v=1622833098
APROVASC;300 mg/10 mg;Comprimes pellicules;B/30;64.64;33.762;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://i5.walmartimages.com.mx/gr/images/product-images/img_large/00750116500781L.jpg
APROVASC;300 mg/5 mg;Comprimes pellicules;B/30;62.825;33.685;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://wecarepharma.mx/cdn/shop/files/product_image__1__195c13ec-6481-4810-a78c-2682487ccf37_1995x1995.jpg?v=1744715102
APROVEL;150 mg;Comprimes pellicules;B/30;38.63;13.796;IRBESARTAN;Antihypertenseurs;Oui;https://images.amavita.ch/product-images/850/850/aprovel-150-cpr-pell-150-mg-28-pce-main-002B6O.jpg
APROVEL;150 mg;Comprimes pellicules;B/90;107.77;41.386;IRBESARTAN;Antihypertenseurs;Oui;https://images.amavita.ch/product-images/850/850/aprovel-150-cpr-pell-150-mg-28-pce-main-002B6O.jpg
APROZAR;150 mg;Comprimes pellicules;B/30;25.005;13.796;IRBESARTAN;Antihypertenseurs;Oui;https://www.teriak.com/Fr/image_resize.php?img=upload%2F1584353176.png
APROZAR;150 mg;Comprimes pellicules;B/90;64.765;41.386;IRBESARTAN;Antihypertenseurs;Oui;https://www.teriak.com/Fr/image_resize.php?img=upload%2F1584353176.png
ARADEUX;150 mg;Comprimes pellicules;B/30;25.895;13.796;IRBESARTAN;Antihypertenseurs;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/aradeux-150-b30.png
ARADEUX;150 mg;Comprimes pellicules;B/90;58.565;41.386;IRBESARTAN;Antihypertenseurs;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/aradeux-150-b30.png
ARADEUX PLUS 150/5;150 mg/5 mg;Comprimes pellicules;B/30;32.045;26.546;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/aradeux-plus-150-5mg-b30-600x464.png
ARADEUX PLUS 150/5;150 mg/5 mg;Comprimes pellicules;B/90;93.74;79.636;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/aradeux-plus-150-5mg-b30-600x464.png
ARADEUX PLUS 300/10;300 mg/10 mg;Comprimes pellicules;B/30;40.955;33.762;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/aradeux-plus-300-10mg-b30.png
ARADEUX PLUS 300/10;300 mg/10 mg;Comprimes pellicules;B/90;40.955;33.762;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/aradeux-plus-300-10mg-b30.png
ARADEUX PLUS 300/5;300 mg/5 mg;Comprimes pellicules;B/30;39.815;33.685;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/aradeux-plus-150-5mg-b30.png
ARADEUX PLUS 300/5;300 mg/5 mg;Comprimes pellicules;B/90;119.24;101.056;IRBESARTAN +AMLODIPINE;Antihypertenseurs;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/aradeux-plus-150-5mg-b30.png
ARALEAD;16 mg;Comprimes pellicules secables;B/30;22.825;18.386;CANDESARTAN CILEXETIL;Antihypertenseurs;Oui;https://tdawi.com/media/catalog/product/cache/fdd7f6d4237a0ee42af30840ddc04b47/a/t/atacand_plus_16_-12.5m_g_1__kq8fbswiighnp5gh.jpg
